X [ m ], Y [ m ], Z [ m ], Area [ m^2 ], Gas.Volume Fraction.Trnavg, kla [ s^-1 ], Liquid.Velocity.Trnavg Axial [ m s^-1 ], Liquid.Velocity.Trnavg Radial [ m s^-1 ], Ostar [ kg m^-3 ], Radius [ m ]
-0.276013225,1.19160426,0.276013225,0.000115585826,0.606634676,0.765406847,1.19123352,1.6116004,0.0198079869,0.390442342
-0.33105886,1.1916244,0.33105886,9.80371551e-05,0.508136511,0.739047647,1.37803721,2.34379196,0.0199296083,0.468224943
0.107420251,1.19167042,-0.107420251,0.00034573031,0.797558069,0.512921274,0.132780522,0.214311719,0.0195927117,0.152183279
-0.224120021,1.19175863,0.224119991,0.000238976703,0.687282801,0.730776548,0.795930982,0.981341839,0.0197104663,0.317124605
0.11619582,1.19177043,-0.116195828,0.000390940113,0.792882025,0.522526622,0.163325682,0.252449483,0.0195944719,0.164511308
-0.119715139,1.19179678,0.119715132,0.000270346645,0.791928291,0.522717297,0.173986077,0.240276352,0.0195827913,0.169652969
-0.0979640409,1.19186151,0.0979640409,0.000226288903,0.802372456,0.501279831,0.10563305,0.158152193,0.0195804946,0.138771951
-0.362074703,1.19188762,0.362074703,8.17136824e-05,0.463155836,0.73066771,1.25539839,2.7833643,0.0200156644,0.512071669
0.187285781,1.19191384,-0.187285781,0.000263976457,0.736457288,0.657683671,0.52694279,0.681093514,0.0196510777,0.265053451
0.159655496,1.19207966,-0.159655496,0.000159458781,0.762824655,0.594415605,0.353680372,0.454997659,0.0196156166,0.226127878
0.155033901,1.19209611,-0.155033886,0.000452151493,0.766589999,0.587165356,0.325256795,0.422194183,0.0196130201,0.219415575
-0.612950802,1.19210303,0.612950802,0.00064783264,0.18016395,0.205541015,-1.52527344,0.537819028,0.0209440533,0.866931677
-0.122888945,1.19220245,0.122888952,0.000327109447,0.789809465,0.527411103,0.182579353,0.246100053,0.0195833314,0.174098924
-1.00044787,1.19231272,1.00044787,0.000718596042,0.187519521,0.125823081,1.2625525,-0.256482393,0.0209682118,1.41552472
0.111739203,1.19232011,-0.111739203,9.94046204e-05,0.795191526,0.516618669,0.143893346,0.228062674,0.0195931569,0.158391625
0.341419935,1.19237578,-0.341419935,4.07209009e-05,0.491355896,0.742000997,1.35951626,2.49447966,0.0203245971,0.482851654
-0.329083353,1.19246781,0.329083353,8.49161806e-05,0.512585223,0.742753208,1.36592364,2.31921887,0.0199247058,0.465428531
-0.387599826,1.19256377,0.387599856,8.26643809e-05,0.430349678,0.730774522,0.658807993,3.32892084,0.0200877022,0.548179686
0.307313949,1.19260848,-0.307313949,7.35502836e-05,0.551092684,0.75988102,1.3256557,2.05197144,0.0201087184,0.434619606
0.331776112,1.19269919,-0.331776112,7.02388061e-05,0.507752299,0.746326685,1.36783516,2.36252785,0.0202605743,0.469208479
-0.323233455,1.19285727,0.323233426,8.30137069e-05,0.523394704,0.748226583,1.35147452,2.24342346,0.0199110806,0.457132101
-0.095188044,1.19291317,0.095188044,0.000338944694,0.803097188,0.499616057,0.0964866132,0.153116465,0.0195804201,0.13481985
0.285064071,1.19305956,-0.285064071,7.43081328e-05,0.591425657,0.770647526,1.20614898,1.76640034,0.0199898854,0.403148174
-0.311455399,1.19340479,0.311455399,0.000137523908,0.54428798,0.754843771,1.32437468,2.08234429,0.0198854096,0.440514266
-0.0977930501,1.19347322,0.0977930501,0.000257136533,0.801816583,0.502530694,0.101220049,0.158350006,0.0195803195,0.13850148
-0.52534169,1.19368434,0.525341749,0.000573292142,0.267324179,0.445398033,-1.5027324,4.18876219,0.0212317016,0.743584037
0.338321418,1.19405365,-0.338321418,4.12678455e-05,0.498681575,0.748119771,1.33701193,2.46208692,0.0203078557,0.478461206
0.432246894,1.19443655,-0.432246894,0.000216738074,0.306889653,0.522604823,-1.55397892,5.3672781,0.0207035225,0.611303687
-0.388514876,1.19445348,0.388514847,1.91928957e-05,0.429664552,0.733840168,0.570436418,3.37089753,0.0200953558,0.549480796
-0.597696662,1.19462764,0.597696662,0.000746282574,0.175872207,0.210153326,-1.62491941,0.771787167,0.0210357811,0.845373631
0.321680963,1.19483197,-0.321680963,8.02755676e-05,0.527891695,0.757946372,1.32987142,2.25605774,0.0201996434,0.454961866
-0.175836623,1.19484687,0.175836623,0.000456300855,0.745163798,0.630796134,0.435905963,0.537441373,0.0196231436,0.24932377
0.320034176,1.19490397,-0.320034176,6.87742067e-05,0.531038761,0.759461164,1.32562685,2.23775601,0.0201884806,0.452636838
0.170615628,1.19502997,-0.170615628,0.000377444201,0.751510143,0.628965557,0.408804238,0.564275563,0.0196303353,0.241335407
-0.260374129,1.19523275,0.260374129,0.000110682115,0.635018468,0.771388829,1.04039502,1.44153559,0.0197859891,0.368326575
-0.313403606,1.19526255,0.313403606,5.8319758e-05,0.543074012,0.759409904,1.303496,2.12350106,0.0198925193,0.443291754
0.990307927,1.19552171,-0.990307927,0.00126875925,0.188031822,0.12050958,1.22654855,-0.360244155,0.0210047606,1.40090358
-0.358069956,1.19556475,0.358069956,3.50444279e-05,0.47051543,0.739106596,1.20393348,2.72559285,0.0200136863,0.506454587
1.22869265,1.19567037,-1.22869265,8.51723453e-05,0.041578047,0.0438170433,1.88234353,0.00160663866,0.0211349539,1.73781753
1.22360361,1.19571924,-1.22360361,0.000187340745,0.0567667857,0.0410605073,1.98466635,0.0374507047,0.0211331192,1.73061979
1.21749663,1.19577789,-1.21749663,0.000383136561,0.0822193027,0.0561182797,1.94277191,0.135065645,0.021126233,1.72198224
-0.385209888,1.19580245,0.385209888,0.000103096019,0.434493542,0.736702442,0.626834989,3.29127026,0.020090891,0.54478395
0.345310301,1.19590223,-0.34531033,4.3486416e-05,0.488917023,0.749698222,1.26600993,2.54997301,0.0203650743,0.488343775
-0.446907401,1.19612825,0.446907401,0.00023761265,0.274101377,0.45419082,-2.04041886,6.0769186,0.0203965381,0.632037163
0.396459222,1.19626451,-0.396459222,0.00021247979,0.400069654,0.702204525,-0.00487839431,3.7608161,0.020696301,0.560803533
0.320988476,1.19629276,-0.320988476,4.84923476e-06,0.530807137,0.762166977,1.31052113,2.24938488,0.020196639,0.453995258
0.364261448,1.19636238,-0.364261448,0.00010644846,0.462233752,0.744528174,1.1045841,2.83277655,0.0205049403,0.51519978
-0.44926542,1.19643736,0.44926542,0.000268601871,0.270985335,0.44823882,-2.12855816,6.16541958,0.0204115678,0.63537854
-0.184301317,1.19647038,0.184301317,0.000486762496,0.735927284,0.6551615,0.495974898,0.654322028,0.0196368005,0.261060297
-0.418490529,1.19654715,0.418490529,6.32175943e-05,0.32692197,0.565436959,-1.18425453,4.90409994,0.0202209298,0.591959298
0.514811397,1.19668841,-0.514811397,0.000716854876,0.285311222,0.479982376,-1.53116107,4.9203229,0.0212577302,0.728150308
-0.315505266,1.19676924,0.315505266,7.55491928e-05,0.541443944,0.76350534,1.28243542,2.16047168,0.0198997445,0.446255207
0.304004997,1.19688261,-0.304005027,4.15712566e-05,0.561337888,0.77155596,1.25388956,2.03512836,0.0200948045,0.429930747
-1.22868562,1.1969012,1.22868574,0.000111429996,0.0414128453,0.0426935703,1.87181854,-0.00632294966,0.0211485773,1.73782182
0.266600639,1.19690228,-0.266600639,0.000152132037,0.625647724,0.779562771,1.05897915,1.53134418,0.0199031625,0.377078146
-1.21739984,1.19691586,1.21739984,0.000422623561,0.079589963,0.0546840951,1.88849509,0.147045612,0.0211367439,1.72185409
-1.22341967,1.19692993,1.22341967,0.000239322631,0.0548005998,0.0389779918,1.96830904,0.0388368592,0.0211427342,1.73037374
-0.422340453,1.19705427,0.422340453,8.67637573e-05,0.311534703,0.535543323,-1.40774345,5.10307074,0.0202442873,0.59743768
-0.388542354,1.19714773,0.388542384,0.000100565652,0.420168281,0.721149206,0.36054647,3.43982649,0.0201016087,0.549509287
-0.373644412,1.19722831,0.373644412,0.000123541337,0.452167094,0.743579328,0.953116536,3.02178431,0.0200630128,0.528536022
-0.257273525,1.1972549,0.257273525,0.000152799446,0.641114593,0.774141073,1.00494647,1.41261721,0.0197817348,0.363939583
-0.359634459,1.19725585,0.359634429,4.00591489e-05,0.470565349,0.743950546,1.15096259,2.75665379,0.0200232416,0.508659601
-0.891957164,1.19730294,0.891957164,0.00271909172,0.237161323,0.149255916,0.884691954,-0.302673131,0.0207775366,1.26193213
0.293000787,1.19732404,-0.293000787,0.000144976017,0.581162393,0.780161023,1.20168352,1.89126408,0.0200337842,0.414530784
0.636347115,1.19750333,-0.636347115,0.000698709395,0.17922087,0.188021868,-1.47623479,0.171083272,0.0210388619,0.899999976
0.191888541,1.19750607,-0.191888541,8.86522321e-05,0.728663683,0.675252616,0.52316308,0.705242336,0.0196587387,0.271677464
-0.443181694,1.19768012,0.443181694,0.00019057811,0.27469644,0.457352847,-2.03321362,5.97751141,0.0203768294,0.62675941
-0.264124334,1.19769382,0.264124334,0.000123156991,0.63029331,0.776400924,1.03458357,1.49333394,0.0197970383,0.373587877
-0.447975069,1.19776571,0.447975099,1.97368445e-06,0.266396105,0.44023329,-2.17952776,6.18686581,0.0204074867,0.633576274
-0.350757152,1.19805527,0.350757182,2.50014818e-05,0.48513484,0.748822927,1.2013514,2.62624002,0.0199996904,0.496078104
-0.471215874,1.19806361,0.471215874,0.000746860576,0.354448944,0.600308001,-1.73859942,5.76356459,0.0204446241,0.666930318
0.326868802,1.19837439,-0.326868802,5.19025743e-05,0.523024261,0.764725506,1.27421474,2.32263756,0.0202433448,0.462267816
0.318905294,1.19840896,-0.318905294,7.51279222e-05,0.537010193,0.768742919,1.27531505,2.22906351,0.0201864671,0.451019108
-0.448557884,1.19840991,0.448557884,2.08940583e-06,0.266511858,0.44023478,-2.20558286,6.20409489,0.0204068068,0.634394825
-0.364833504,1.19857347,0.364833534,9.41518811e-05,0.464932114,0.747840285,1.04090834,2.84921122,0.0200410895,0.515978932
-0.348568261,1.19865406,0.348568261,4.12741865e-05,0.489304125,0.752543867,1.19642615,2.59300399,0.0199934915,0.49298799
1.01570141,1.19872475,-1.01570153,0.00130636478,0.174671799,0.113740779,1.19632709,-0.34639734,0.0210728478,1.4364922
-0.235737622,1.19875813,0.235737622,0.000137960757,0.67202884,0.761186302,0.814156473,1.16776562,0.0197459385,0.333462507
-0.298515618,1.19877422,0.298515618,4.31608205e-05,0.574053288,0.775088906,1.20515382,1.9517175,0.0198662393,0.422167033
-0.3539204,1.19880891,0.35392037,4.97646979e-05,0.48094219,0.749620259,1.1626296,2.66947961,0.0200110748,0.500528634
-0.449486971,1.19888926,0.449486971,0.000193521599,0.269325763,0.445156991,-2.18564939,6.18517923,0.0204073098,0.63569802
-0.296229064,1.19894576,0.296229064,0.000127224499,0.578436673,0.776604593,1.19497573,1.92446983,0.0198612586,0.418939024
-0.447455972,1.19900954,0.447456002,0.000185627548,0.263468176,0.435203284,-2.24241018,6.19000864,0.0204074364,0.63282007
-0.296669662,1.1990205,0.296669692,5.24422612e-05,0.577688277,0.776481628,1.19607508,1.93056965,0.0198624562,0.419564933
0.233238205,1.19917059,-0.23323822,0.000275980943,0.675169766,0.759909272,0.811941266,1.12065697,0.0197682697,0.330205679
-0.260719061,1.19919729,0.260719061,0.000103030528,0.636175573,0.777597308,1.00287104,1.45683777,0.0197914112,0.368806303
0.282723755,1.19924319,-0.282723784,9.20331222e-05,0.601735353,0.78693527,1.12053967,1.76668298,0.0199839491,0.399864823
-0.341159701,1.19931066,0.341159672,7.26329308e-05,0.502151668,0.756818652,1.22752535,2.49276829,0.0199747421,0.482478976
-0.340733856,1.19945216,0.340733856,5.68200412e-05,0.50305438,0.757609606,1.22562587,2.48739314,0.019973617,0.481876343
-0.29685995,1.19955969,0.29685992,3.19066658e-06,0.577885151,0.777539968,1.18996358,1.93371928,0.0198635664,0.419832289
1.05845332,1.1995939,-1.05845332,0.00114643481,0.157723993,0.112022571,1.11104894,-0.399612695,0.0211987533,1.49699581
0.322137177,1.19960618,-0.322137177,5.04244599e-05,0.532544255,0.769760132,1.25985241,2.26684618,0.0202105958,0.455586314
0.350327462,1.1996491,-0.350327492,0.000109513057,0.485630602,0.758019626,1.16723037,2.61612391,0.0204105806,0.495447159
-0.29643333,1.19968164,0.29643333,6.5909102e-05,0.578673244,0.777932584,1.1873033,1.9291811,0.0198626686,0.419228971
-0.341101736,1.19976258,0.341101766,7.91906302e-07,0.502737761,0.758051991,1.22063756,2.49118733,0.0199751239,0.482399374
0.367749095,1.19979966,-0.367749095,9.38347584e-05,0.45525071,0.749817252,0.880999982,2.90907121,0.020546481,0.520143747
0.284392029,1.19983506,-0.284391999,4.83026051e-05,0.599096596,0.786981285,1.12255347,1.78903174,0.0199937467,0.402219445
-0.341626912,1.19993925,0.341626942,8.826667e-06,0.501947463,0.758045554,1.213328,2.4968431,0.019977212,0.483137667
0.331714511,1.2001003,-0.331714511,1.48822546e-05,0.516295969,0.766732931,1.2494477,2.38058233,0.0202786494,0.469167203
-0.394851953,1.20012796,0.394851923,0.000114937458,0.383284867,0.65988344,-0.25029856,3.8664577,0.0201309714,0.558410764
0.187277153,1.20019853,-0.187277168,0.000230283331,0.732566714,0.665633619,0.487886906,0.700950682,0.0196503475,0.265212029
-0.4485448,1.20039403,0.4485448,0.000201455478,0.267687649,0.442201763,-2.26268649,6.15894222,0.0204054024,0.634353757
-0.341446668,1.20082355,0.341446668,3.93774753e-05,0.503244817,0.760654807,1.19926834,2.49063087,0.0199782699,0.48288101
-1.01988232,1.20089531,1.0198822,0.00094013504,0.17542465,0.119045615,1.23979032,-0.262299359,0.0209995415,1.4425261
0.283303857,1.2010324,-0.283303857,5.32697559e-05,0.601818681,0.789848804,1.10584831,1.7796905,0.0199879408,0.400697708
0.333251446,1.20107126,-0.333251417,6.03241497e-05,0.515284896,0.769411325,1.22568274,2.40696907,0.0202910993,0.471321732
0.365277231,1.20109975,-0.365277231,4.87830766e-05,0.463399202,0.759414494,0.962617636,2.82532096,0.0205285251,0.516664684
0.349390179,1.20110476,-0.349390149,4.19169464e-06,0.488176197,0.761865199,1.14318621,2.60532522,0.0204094779,0.494137675
-1.05842602,1.20111573,1.05842602,0.00111755845,0.16083467,0.118227728,1.14613724,-0.34645021,0.0210380442,1.49698806
-0.275719076,1.20141172,0.275719076,0.000164833211,0.613499224,0.787693799,1.06290722,1.67698717,0.0198261756,0.390099555
0.277974665,1.201478,-0.277974665,0.000122075202,0.610991955,0.791595042,1.06899667,1.71519065,0.0199635159,0.393123776
0.348668456,1.20149088,-0.348668486,3.28257192e-05,0.489578336,0.762665808,1.14032686,2.59705925,0.0204064865,0.493109077
0.263154507,1.20156646,-0.263154507,0.000117539988,0.634875655,0.789553285,0.979673386,1.51466429,0.0198940206,0.372251093
0.190620422,1.20157468,-0.190620422,8.03398143e-05,0.728142738,0.676692188,0.492840469,0.708564043,0.0196559299,0.26988402
0.855644345,1.20180118,-0.855644345,0.00539667485,0.247605175,0.15087755,0.708469272,-0.437558115,0.0208303705,1.21101499
-0.350404531,1.20183158,0.350404531,4.89586964e-05,0.489141464,0.758307159,1.1277144,2.60664749,0.0200045668,0.495572358
0.349622101,1.20183492,-0.34962213,1.52707962e-05,0.488681257,0.763909698,1.12415755,2.60955,0.0204144027,0.494455814
-0.34043318,1.20188785,0.340433151,3.98160591e-05,0.506307423,0.764196396,1.1863693,2.47967625,0.019977035,0.481446117
-0.202513576,1.20191216,0.202513576,0.000452407374,0.712196648,0.69991076,0.564166129,0.791135669,0.0196727235,0.286812276
0.590654969,1.20204997,-0.590654969,0.00177305273,0.161175668,0.201475203,-1.47530699,0.960185528,0.0213890504,0.835790515
0.195478395,1.20214283,-0.195478395,0.000380675745,0.722636104,0.691606104,0.508761764,0.741604149,0.019667726,0.276639342
0.284402579,1.20243871,-0.284402609,7.70329425e-05,0.600953996,0.792057097,1.09131742,1.79965162,0.0199954286,0.402225167
0.331498414,1.20247412,-0.331498414,3.97918302e-05,0.51963383,0.773279727,1.20876753,2.39023232,0.0202830676,0.468835652
0.293121099,1.20251262,-0.293121099,4.32456109e-05,0.586417675,0.790573359,1.12556887,1.91794086,0.020044364,0.41453889
0.0647291392,1.20274353,-0.0647291392,0.000206276382,0.801404953,0.487929553,0.0234497599,0.111073926,0.0195874777,0.091541335
-0.357512593,1.20302868,0.357512593,5.63058165e-05,0.479286104,0.758673608,1.04107308,2.70719957,0.0200322364,0.505622864
0.300966322,1.20372796,-0.300966322,7.96472887e-05,0.573767006,0.789553106,1.14588702,2.02803993,0.0200875718,0.425648302
-0.410272062,1.20399046,0.410272062,0.000141436351,0.317012161,0.550437987,-1.39338768,4.75074005,0.0202006027,0.580226898
-0.29993546,1.20409822,0.29993546,4.01660654e-05,0.576611757,0.786581695,1.13855982,1.99157524,0.0198788475,0.424173146
0.266406804,1.20410228,-0.266406804,6.98771182e-05,0.631112456,0.798228025,0.975293696,1.58353257,0.0199089777,0.376880646
0.348348022,1.20418406,-0.348348022,3.30943985e-05,0.493095011,0.770295143,1.09087968,2.58579731,0.0204122532,0.492643684
0.350111991,1.20424163,-0.350111991,4.01631478e-05,0.490021586,0.769778728,1.06770325,2.60301423,0.0204270985,0.49513942
-0.420434296,1.20432448,0.420434296,0.000263525493,0.282221973,0.481455863,-1.86684763,5.26458406,0.0202533454,0.594637871
-1.20203304,1.20443809,1.20203304,0.000274554681,0.111140296,0.0826883391,1.51290393,0.189257443,0.0210984051,1.69997835
-0.21276547,1.20446801,0.212765485,0.000351114228,0.699420452,0.727597892,0.625824273,0.933764219,0.0196977016,0.301148117
0.636277258,1.20452058,-0.636277199,1.01528349e-05,0.177862436,0.184355557,-1.38485801,0.113537833,0.0210341271,0.899999976
0.302634746,1.20452178,-0.302634746,3.79052144e-05,0.57178539,0.791545749,1.14136899,2.05655956,0.0200970247,0.428016931
-0.384313881,1.20472491,0.384313881,7.62061682e-05,0.423515975,0.739278316,0.161229014,3.3206749,0.0201069601,0.54350841
0.301625878,1.20480371,-0.301625878,2.65003314e-06,0.573594928,0.792226553,1.13338268,2.04580259,0.0200921707,0.426602781
-0.783605933,1.20497429,0.783605993,0.00251284312,0.262800336,0.168225363,0.14116551,-0.320869714,0.0207373947,1.10831571
0.632879019,1.2050122,-0.632878959,0.00116146565,0.176742524,0.185824871,-1.37636483,0.170616955,0.0210550297,0.895118177
-0.403763324,1.2051748,0.403763324,0.000142222518,0.330211848,0.574473262,-1.17756069,4.47634697,0.0201755911,0.571043849
-0.325389743,1.20540404,0.325389743,8.28701668e-05,0.535135388,0.780413628,1.15573883,2.29608488,0.0199405067,0.46017471
-0.348413825,1.20550644,0.348413825,5.15173961e-05,0.496644139,0.769990146,1.07681227,2.56415319,0.0200055614,0.492746472
-0.930909932,1.20551944,0.930909991,0.00109051226,0.220002219,0.140431508,1.07098174,-0.310014576,0.0208352562,1.31666505
0.358181506,1.20554245,-0.358181506,5.73071302e-05,0.476866126,0.763865054,0.966616631,2.69625092,0.0204952247,0.506553173
0.26443994,1.20569611,-0.26443994,5.34925712e-05,0.634076953,0.79984802,0.932132363,1.56762075,0.019903386,0.374102145
-0.285366476,1.20583546,0.285366446,6.05983878e-05,0.601320267,0.792322874,1.06352675,1.82045102,0.0198538452,0.40356946
-0.374111444,1.2058444,0.374111414,0.000153771151,0.45242238,0.762836218,0.64119637,2.99352241,0.0200779606,0.529140294
-0.285345107,1.20584464,0.285345107,4.94653468e-05,0.601366818,0.792357326,1.0633198,1.82019484,0.019853808,0.403539211
-0.285359085,1.20586216,0.285359055,5.93345684e-09,0.601352572,0.792379558,1.06321108,1.82044697,0.019853862,0.403559178
-0.285372198,1.20586491,0.285372198,4.55247828e-05,0.601333797,0.792380273,1.06320763,1.82061112,0.0198538974,0.403577566
-0.285357267,1.20590103,0.285357267,7.14975104e-05,0.601362407,0.792434394,1.06268406,1.82057536,0.0198539309,0.403556377
0.340871334,1.20610058,-0.340871334,0.000113224341,0.507162511,0.779354095,1.12136459,2.4820962,0.0203550477,0.482213974
-0.284988523,1.20610547,0.284988552,3.22616033e-05,0.601913571,0.79272306,1.05790496,1.81663895,0.0198536254,0.403034717
0.359421313,1.20614505,-0.359421283,3.46692468e-05,0.475954413,0.765567422,0.939474642,2.72088194,0.0205075927,0.508302629
0.440356523,1.20618975,-0.440356493,0.000299482635,0.248040438,0.413686305,-2.61730766,6.07150745,0.0207392946,0.622875094
0.303156108,1.20628679,-0.303156108,4.09445674e-05,0.572583318,0.795421839,1.11496592,2.0726192,0.0201028008,0.428742558
-1.19680238,1.20629752,1.1968025,0.000171736538,0.13501367,0.116164938,1.32505894,0.252693087,0.0210861489,1.69258904
0.410257846,1.20633054,-0.410257816,0.000221005917,0.305562109,0.530718386,-1.60799766,4.84850311,0.0207791161,0.580312729
-0.492810965,1.20638478,0.492810935,0.00057904853,0.326156437,0.555864692,-1.71472538,5.59383583,0.0207210798,0.697124004
-0.244647801,1.2064333,0.244647771,0.000172080632,0.658547699,0.777822614,0.805080175,1.29713023,0.0197752416,0.346158743
0.287793189,1.20647705,-0.287793219,5.52452657e-05,0.597938836,0.799421668,1.05121982,1.86215496,0.0200180542,0.407007635
0.300858974,1.20659351,-0.300858945,1.46458124e-05,0.575876296,0.795564651,1.10124195,2.04599762,0.0200905018,0.425497383
0.312124014,1.20664406,-0.312124014,9.23601401e-05,0.557605922,0.793686092,1.1443218,2.17445278,0.0201564878,0.441532016
-0.363137335,1.20666933,0.363137305,8.16555403e-05,0.471281946,0.764767945,0.84653002,2.76717162,0.0200556871,0.513568282
1.07730138,1.20683086,-1.07730138,0.000385793857,0.262159824,0.209273741,0.961526394,-0.505866766,0.0212458894,1.52365291
-0.328138262,1.20716381,0.328138232,7.66758822e-05,0.532463908,0.78285569,1.13174975,2.33548093,0.0199506469,0.46407032
0.333147466,1.20723438,-0.333147466,3.14868448e-05,0.522100627,0.785106838,1.12466526,2.40385818,0.0203048326,0.471147448
-0.225209638,1.2072897,0.225209638,0.000335767807,0.68276453,0.752892256,0.674930811,1.0397526,0.0197294001,0.318829119
0.301922143,1.20739317,-0.301922143,5.04186864e-05,0.574852824,0.797339439,1.0925076,2.0641923,0.0200971104,0.426999092
0.834121346,1.20747662,-0.834121346,0.00306148035,0.254476249,0.154812828,0.576091886,-0.462297052,0.0208228063,1.18133247
-0.944526792,1.20755434,0.944526792,0.00176613044,0.213310316,0.136585608,1.134642,-0.325154096,0.0208570529,1.33593857
0.217413098,1.20767081,-0.217413098,0.000519378751,0.69571507,0.748133957,0.618386328,1.00143552,0.0197211485,0.307767212
0.357899725,1.20770013,-0.357899696,1.36935187e-05,0.479155779,0.769237816,0.920507312,2.69391894,0.0205021556,0.506159961
-0.313993424,1.20772433,0.313993394,7.85397569e-05,0.556162238,0.789786756,1.1220361,2.17503476,0.0199162588,0.444058299
0.47454837,1.20779431,-0.47454837,0.00031637802,0.292644471,0.484024405,-2.44280791,6.13596773,0.020808341,0.671122432
0.315621197,1.20789313,-0.315621197,6.97849682e-05,0.553302407,0.796025515,1.12928891,2.2240386,0.020181058,0.446433008
-0.327623844,1.20796418,0.327623844,1.94970653e-05,0.534323633,0.785431325,1.1207397,2.32924414,0.0199502073,0.463346213
-1.07737684,1.20806122,1.07737684,0.000372693641,0.252514124,0.204360247,1.00906134,-0.499809682,0.0210143421,1.52378845
-1.19248402,1.20806777,1.19248402,7.49345709e-05,0.235533625,0.272342205,1.14899457,0.253450423,0.0210719351,1.68648171
0.358449548,1.20812964,-0.358449578,3.82713597e-06,0.478673548,0.770213008,0.902166009,2.70060372,0.020508172,0.506939828
0.36015144,1.20819128,-0.36015144,3.81837126e-05,0.47605297,0.771839321,0.86142993,2.7274313,0.0205215812,0.509336948
0.437623441,1.20825374,-0.437623471,0.000322307314,0.240372092,0.401005179,-2.67589402,6.06537485,0.0207446795,0.618944407
-0.328237414,1.20852399,0.328237414,7.69136568e-06,0.533852816,0.786425531,1.11221969,2.33402133,0.0199529007,0.464208573
0.38866061,1.20858574,-0.38866061,0.000159450181,0.389593631,0.693652987,-0.44520551,3.63958073,0.0207262971,0.549695849
0.225287855,1.20873833,-0.225287855,0.000387314532,0.685999393,0.763243973,0.645451784,1.07474577,0.0197474621,0.318852127
0.250170171,1.20884776,-0.250170171,0.000121397497,0.654526412,0.792148232,0.800193608,1.4154942,0.0198406819,0.353810698
0.374429047,1.20885396,-0.374429047,0.000164168552,0.449044585,0.772636592,0.437804013,3.00594592,0.0206351578,0.529620945
-0.327562958,1.20888805,0.327562958,4.26819679e-05,0.535409808,0.787640691,1.10825717,2.32879591,0.0199514888,0.463253528
0.442402482,1.20895517,-0.442402482,4.43244098e-05,0.244591832,0.406059504,-2.71292782,6.09160852,0.0207402129,0.625748634
-0.304244131,1.20912945,0.304244131,4.18200179e-05,0.573417664,0.795372128,1.08637297,2.06450701,0.019897351,0.430274248
0.357607245,1.20931315,-0.357607216,5.18576198e-05,0.481175095,0.773830533,0.888461232,2.6807487,0.0205056854,0.505738437
-0.249905095,1.20939147,0.24990508,0.000114881128,0.651011884,0.784427941,0.801984608,1.36458743,0.0197899919,0.353584558
-0.331053913,1.20940077,0.331053913,5.58771135e-05,0.530213237,0.788183451,1.08735359,2.36333871,0.0199630484,0.468182862
0.469350934,1.20946121,-0.469350934,0.000212711268,0.295535088,0.488222241,-2.48098803,6.21575165,0.020739805,0.663791418
0.32295382,1.20957649,-0.32295382,6.99017037e-05,0.542035043,0.795374334,1.10982227,2.30654001,0.0202339571,0.456789911
0.253494173,1.20958543,-0.253494173,0.000101583013,0.650130272,0.795641243,0.815858126,1.45426786,0.0198562257,0.358501017
-0.404333085,1.20967925,0.404333085,3.99394812e-05,0.310653478,0.54199177,-1.56434226,4.64787865,0.0201921798,0.57189256
-0.304491818,1.20976448,0.304491818,2.88804404e-05,0.573697984,0.797046423,1.07815611,2.07211256,0.0198989306,0.430628091
0.3261199,1.21012354,-0.3261199,6.58310746e-05,0.537433922,0.796538651,1.09879422,2.34213424,0.0202548914,0.461276382
0.636330485,1.21018124,-0.636330426,0.00040379024,0.17824769,0.182814077,-1.32741308,0.0563370436,0.021027606,0.899999976
-0.304177105,1.21022272,0.304177105,5.72326007e-06,0.574659228,0.798199892,1.06977022,2.07162166,0.0198994838,0.430182844
-0.307945907,1.21058333,0.307945907,3.45227636e-05,0.569080651,0.798542082,1.07127583,2.11512375,0.0199080408,0.435501993
0.468529522,1.21061409,-0.468529522,0.000198281545,0.292405576,0.482376814,-2.50854087,6.2381978,0.0207334366,0.662643552
-0.521524429,1.21091712,0.521524429,0.000908423623,0.269348681,0.448462874,-1.26863337,3.73558164,0.0210925601,0.737949789
-0.239986151,1.21093428,0.239986151,0.000250110577,0.664454401,0.778949738,0.741490245,1.26239908,0.0197689999,0.339548588
-0.314335495,1.21095109,0.314335525,2.00494414e-05,0.559150338,0.797649741,1.07755709,2.18897772,0.0199223943,0.444555342
-0.313512027,1.21095991,0.313512027,7.46246678e-06,0.560585558,0.798211992,1.076074,2.17996335,0.0199201033,0.443391532
0.371458322,1.21107113,-0.371458322,0.000103440339,0.459661424,0.788043022,0.524297416,2.89854908,0.0206156708,0.525443673
-0.302953869,1.21110082,0.302953869,5.09625061e-05,0.577036679,0.799929678,1.05221796,2.06155157,0.0198990572,0.428444654
-0.406360567,1.21125543,0.406360567,0.000163972756,0.299026996,0.51841867,-1.75126863,4.786623,0.0202141758,0.574726224
-0.400339901,1.21129322,0.400339901,0.00010174582,0.32154575,0.565870583,-1.42588758,4.43985415,0.0201761983,0.566195309
-0.304381162,1.21137607,0.304381162,4.44038233e-05,0.575154841,0.800455987,1.05251658,2.08093715,0.0199022386,0.430464238
-0.35325858,1.2114172,0.35325858,0.000103634047,0.493558377,0.781514406,0.89703393,2.6140337,0.02003376,0.499645501
